,var1,var2,cluster
2,49.266575399999994,-123.10374399999999,1
242,49.3273747,-123.15428429999999,1
40,49.288332000000004,-123.12259650000001,1
211,49.286882,-123.1420929,1
220,49.2638283,-123.14137859999998,1
51,49.279815299999996,-123.12363810000001,1
204,49.2815936,-123.12375420000001,1
205,49.281185,-123.13222749999998,1
44,49.2632255,-123.1333895,1
53,49.271155900000004,-123.1358083,1
202,49.2802104,-123.1311973,1
229,49.132673700000005,-122.33886650000001,2
28,49.035414,-122.2663773,2
160,49.0585182,-122.37887250000001,2
31,49.0530329,-122.3170562,2
194,49.129414600000004,-122.31864750000001,2
228,49.0587782,-122.3795062,2
85,49.058496500000004,-122.38081159999999,2
88,49.0562149,-122.380711,2
209,49.0505874,-122.32493799999999,2
237,49.0268333,-122.2660017,2
108,49.0580042,-122.4919543,2
167,49.0502826,-122.3175498,2
91,49.132705,-122.3390044,2
195,49.04445020000001,-122.22173219999999,2
107,49.0589538,-122.4922744,2
15,49.225766799999995,-122.9968006,3
243,49.2677289,-123.00624520000001,3
148,49.212557000000004,-122.91928419999999,3
191,49.2005315,-122.91826509999999,3
50,49.1980237,-122.97853390000002,3
134,49.306933,-123.0345561,3
10,49.2018963,-122.9126506,3
137,49.247210700000004,-122.89351370000001,3
6,49.245790299999996,-122.89163629999999,3
54,49.222971,-122.98412909999999,3
55,49.2290001,-123.00046100000002,3
3,49.2779185,-122.912361,3
65,49.2188492,-122.9645805,3
129,49.277857700000006,-122.9119847,3
120,49.1905117,-122.9504389,3
244,49.2678061,-123.00624309999999,3
34,49.2334631,-123.03493700000001,3
185,49.2584314,-123.03068529999999,3
218,49.251496,-122.8966693,3
37,49.2230985,-122.98216880000001,3
45,49.2300329,-123.003695,3
23,49.23053710000001,-123.007442,3
182,49.205904100000005,-123.01118410000001,3
188,49.227670399999994,-123.0033251,3
46,49.2317641,-123.0091627,3
42,49.2268102,-123.00407609999999,3
181,49.26690120000001,-123.0057206,3
59,49.2544973,-123.02209750000002,3
87,49.2781344,-122.9101527,3
110,49.2129995,-122.92110090000001,3
225,49.25249,-122.89825900000001,3
86,49.278102000000004,-122.90994450000001,3
115,49.280069899999994,-122.9697686,3
43,49.226408,-123.00362279999999,3
206,49.2596044,-123.0019382,3
219,49.261903100000005,-122.8906425,3
82,49.266411600000005,-123.0140254,3
153,49.03306729999999,-123.06925509999999,4
171,49.0419035,-123.0853223,4
212,49.0255218,-123.0675202,4
198,49.0416362,-123.0830145,4
163,49.09087879999999,-123.08336680000001,4
173,49.035151500000005,-123.088867,4
154,49.031153499999995,-123.0691973,4
172,49.035275,-123.08849740000002,4
0,49.1327053,-123.09918590000002,4
114,49.1326485,-123.0915094,4
76,49.0904674,-123.0790855,4
