,var1,var2,cluster
169,49.280133299999996,-123.1063965,0
168,49.280803399999996,-123.1074514,0
2177,49.2882184,-123.1265091,0
2134,49.25890220000001,-123.1152483,0
2178,49.24626,-123.10102579999999,0
163,49.291675,-123.13489309999999,0
2107,49.2641756,-123.1846799,0
2106,49.2645396,-123.1848998,0
2105,49.233321999999994,-123.09012050000001,0
159,49.26232720000001,-123.0898418,0
2185,49.25904310000001,-123.13851000000001,0
2101,49.2694468,-123.10616029999998,0
2100,49.2894158,-123.12815309999999,0
286,49.274204,-123.1537534,0
287,49.2578148,-123.1650598,0
2179,49.2506156,-123.1011955,0
420,49.32677279999999,-123.1375094,0
71,49.2640395,-123.18010079999999,0
33,49.2848652,-123.12566499999998,0
1979,49.259736100000005,-123.13923179999999,0
1978,49.279492700000006,-123.1143598,0
1973,49.263668700000004,-123.15418020000001,0
2276,49.262331700000004,-123.0897281,0
30,49.28525,-123.12540619999999,0
1972,49.2636608,-123.15357150000001,0
1971,49.263507000000004,-123.14162350000001,0
1970,49.258545500000004,-123.13852069999999,0
1980,49.2847156,-123.1232107,0
29,49.2859935,-123.1250868,0
1969,49.264373799999994,-123.13674830000001,0
1968,49.23440479999999,-123.15294240000001,0
1967,49.234778799999994,-123.1590939,0
1966,49.234789899999996,-123.15933729999999,0
1965,49.2344735,-123.1561983,0
491,49.262639,-123.08940729999999,0
27,49.2643451,-123.1757208,0
1964,49.2316361,-123.15584579999998,0
28,49.286327899999996,-123.1256179,0
1962,49.247133500000004,-123.09036809999999,0
2275,49.2794177,-123.1205988,0
2274,49.2788186,-123.1220581,0
39,49.2797553,-123.0999341,0
2021,49.251337,-123.1272962,0
2020,49.2270126,-123.09090790000002,0
2019,49.2279689,-123.0908789,0
2000,49.2741,-123.12195729999999,0
1999,49.2572552,-123.08954340000001,0
38,49.2498744,-123.1007808,0
37,49.2802067,-123.09997800000001,0
475,49.2687655,-123.18534629999999,0
1996,49.3741471,-123.2730851,0
1992,49.275246,-123.120775,0
1991,49.2753425,-123.1211166,0
1989,49.3391722,-123.1039532,0
1988,49.26316920000001,-123.1205957,0
1987,49.2681608,-123.14640179999999,0
1986,49.2681625,-123.1465091,0
1985,49.268173600000004,-123.14726840000002,0
36,49.250012100000006,-123.10081070000001,0
1993,49.275597399999995,-123.12030949999999,0
40,49.2452109,-123.10151100000002,0
1961,49.2478265,-123.0903617,0
25,49.282119099999996,-123.1336624,0
10,49.2796054,-123.10027990000002,0
1949,49.257888,-123.114594,0
1947,49.263694799999996,-123.1364258,0
1946,49.280511,-123.1316744,0
9,49.2832876,-123.09807450000001,0
8,49.283265500000006,-123.09789579999999,0
2283,49.2789055,-123.12380630000001,0
2286,49.254363,-123.23623149999999,0
11,49.2796207,-123.10110929999999,0
540,49.2737081,-123.1234743,0
542,49.2873005,-123.12838640000001,0
3,49.266575399999994,-123.10374399999999,0
1942,49.288630700000006,-123.1306655,0
546,49.270636100000004,-123.1366509,0
547,49.270743599999996,-123.1363777,0
548,49.2719814,-123.134014,0
1941,49.2887053,-123.130825,0
1940,49.32346810000001,-123.1019503,0
541,49.273776700000006,-123.1232261,0
498,49.32274279999999,-123.0721173,0
532,49.2248105,-123.10187040000001,0
12,49.2831638,-123.10353090000001,0
1956,49.290670299999995,-123.1339136,0
502,49.27993,-123.1275716,0
503,49.276624700000006,-123.11988899999999,0
504,49.2761259,-123.12060220000001,0
23,49.262352899999996,-123.0894813,0
22,49.28748579999999,-123.1289807,0
21,49.2870445,-123.128902,0
20,49.287155299999995,-123.12907890000001,0
531,49.22509960000001,-123.10143590000001,0
19,49.28737279999999,-123.12822709999999,0
1955,49.323761100000006,-123.072516,0
17,49.287665000000004,-123.1292506,0
16,49.2873953,-123.1288386,0
2281,49.286882,-123.1420929,0
1954,49.3234388,-123.0726186,0
2282,49.2811031,-123.12191440000001,0
1953,49.2883664,-123.13994720000001,0
13,49.2834234,-123.1064112,0
18,49.2875709,-123.12910890000002,0
42,49.2890376,-123.13202209999999,0
2160,49.2644154,-123.1810669,0
431,49.288332000000004,-123.12259650000001,0
433,49.2732428,-123.20317959999998,0
2031,49.328747799999995,-123.16127639999999,0
47,49.2743218,-123.1269429,0
2028,49.2818502,-123.1041702,0
440,49.29049570000001,-123.134221,0
2027,49.280460299999994,-123.0981436,0
434,49.2872861,-123.12356820000001,0
2026,49.2795719,-123.09949509999998,0
2033,49.3285008,-123.16108919999999,0
449,49.250356200000006,-123.10074569999999,0
2024,49.269374,-123.1040814,0
429,49.2694998,-123.10770149999999,0
430,49.2877451,-123.12066029999998,0
448,49.248160799999994,-123.10128300000001,0
447,49.257976899999996,-123.10139280000001,0
432,49.2874987,-123.1233065,0
51,49.2909348,-123.13604369999999,0
2022,49.23148629999999,-123.11912759999998,0
2025,49.2791744,-123.0973495,0
2029,49.2826468,-123.1045297,0
2032,49.328497999999996,-123.1633547,0
46,49.276626799999995,-123.1001058,0
2035,49.32767929999999,-123.15835990000002,0
451,49.2299673,-123.09083419999999,0
2034,49.328499,-123.1612718,0
2023,49.2257511,-123.1011754,0
2030,49.3287497,-123.16115570000001,0
513,49.2175848,-122.643933,1
520,49.220384100000004,-122.6068322,1
519,49.220671100000004,-122.6025932,1
1310,49.220347100000005,-122.60512709999999,1
1312,49.104234000000005,-122.656332,1
505,49.229927200000006,-122.68898770000001,1
518,49.2203799,-122.60241270000002,1
506,49.2207535,-122.5974758,1
1636,49.18766779999999,-122.55194180000001,1
24,49.1203849,-122.66328370000001,1
1313,49.1042906,-122.6563311,1
517,49.2203891,-122.601896,1
1805,49.2196284,-122.646351,1
1804,49.2199615,-122.65695490000002,1
1803,49.2201784,-122.6577511,1
507,49.2203218,-122.5970981,1
2115,49.104761100000005,-122.6609055,1
512,49.217648,-122.6444413,1
508,49.2183727,-122.65383290000001,1
516,49.2198124,-122.6019146,1
515,49.216989500000004,-122.6022716,1
2122,49.2160289,-122.5895064,1
619,49.168887100000006,-122.57916570000002,1
1168,49.1195059,-122.6916726,1
509,49.219046999999996,-122.6482392,1
510,49.219752,-122.6483998,1
1645,49.1645574,-122.6646365,1
511,49.218382,-122.64611550000001,1
1314,49.1044394,-122.6562645,1
514,49.217338500000004,-122.62121509999999,1
2116,49.22325120000001,-122.6901024,1
1802,49.2202174,-122.65689950000001,1
522,49.2207572,-122.590919,1
1028,49.1066722,-122.6617669,1
1932,49.1149175,-122.6802485,1
56,49.1624624,-122.65579299999999,1
1943,49.1104583,-122.67675030000001,1
1457,49.221293100000004,-122.6731054,1
1458,49.220176,-122.66292209999999,1
1459,49.2201339,-122.66323329999999,1
1096,49.2190964,-122.5938336,1
423,49.115850200000004,-122.6794403,1
206,49.1024107,-122.6599622,1
208,49.104468700000005,-122.66304860000001,1
209,49.10529879999999,-122.6586384,1
1544,49.1699631,-122.5776098,1
1826,49.1586372,-122.66671709999999,1
217,49.1688123,-122.579298,1
1821,49.1152735,-122.6555155,1
1825,49.1171673,-122.66981820000001,1
1822,49.1116381,-122.6807389,1
207,49.1039972,-122.6614314,1
1827,49.163163899999994,-122.66216580000001,1
1337,49.1027064,-122.6450894,1
1341,49.1190026,-122.7321747,1
179,49.10594129999999,-122.66249609999998,1
180,49.155331200000006,-122.6687199,1
181,49.1771408,-122.6734773,1
69,49.1672102,-122.6661043,1
1541,49.021617600000006,-122.62416540000001,1
526,49.1043473,-122.65053449999999,1
527,49.10370770000001,-122.6502847,1
1133,49.2179089,-122.64700970000001,1
1132,49.2179075,-122.64711709999999,1
1131,49.2201791,-122.66273829999999,1
528,49.1035063,-122.6516175,1
529,49.1034035,-122.65381809999998,1
530,49.108473100000005,-122.66707140000001,1
1830,49.1633817,-122.65888819999999,1
1952,49.090052299999996,-122.6044165,1
1829,49.1633941,-122.65801029999999,1
1828,49.1622266,-122.6593855,1
2252,49.104882200000006,-122.65180890000002,1
426,49.0946481,-122.4914348,1
521,49.2206153,-122.60439939999999,1
1801,49.220992200000005,-122.6580814,1
1824,49.1188311,-122.6788097,1
332,49.1620011,-122.6659102,1
2271,49.1654248,-122.6646457,1
1536,49.1194981,-122.6647319,1
1784,49.1078659,-122.6596014,1
1223,49.091001299999995,-122.60703079999999,1
499,49.091072499999996,-122.6074795,1
331,49.230531799999994,-122.68924799999999,1
1222,49.0748694,-122.66715970000001,1
1220,49.0772323,-122.67034840000002,1
125,49.1036075,-122.49210900000001,1
126,49.1772664,-122.67310479999999,1
1388,49.1071012,-122.6619273,1
1621,49.114931899999995,-122.6680737,1
1389,49.110960299999995,-122.6464696,1
2229,49.1155756,-122.68209479999999,1
1517,49.1129314,-122.66570520000002,1
712,49.16977,-122.57653020000001,1
705,49.170889700000004,-122.5768044,1
838,49.112393299999994,-122.67726040000001,1
706,49.169778799999996,-122.5786154,1
1516,49.1129178,-122.6625851,1
1515,49.1130331,-122.66569979999998,1
708,49.1696479,-122.57832320000001,1
1781,49.124381,-122.70521640000001,1
1780,49.1242302,-122.70490339999999,1
870,49.1155779,-122.67949240000002,1
1779,49.119114700000004,-122.689348,1
1622,49.114985299999994,-122.66788500000001,1
1778,49.119341299999995,-122.69119170000002,1
1776,49.107569700000006,-122.66522069999999,1
1518,49.1130445,-122.665058,1
707,49.1694566,-122.5790229,1
1230,49.2179614,-122.64882620000002,1
2265,49.1171597,-122.6718561,1
1774,49.1697734,-122.5781626,1
711,49.1687435,-122.5798414,1
1777,49.1177852,-122.67528459999998,1
1623,49.112947999999996,-122.66384140000001,1
35,49.1681085,-122.66752759999999,1
1782,49.1052465,-122.6584091,1
2264,49.117075799999995,-122.6795547,1
391,49.1155327,-122.6815486,1
76,49.11529829999999,-122.67905379999999,1
1357,49.1661003,-122.664152,1
392,49.1144597,-122.680159,1
1423,49.1052045,-122.66232690000001,1
2273,49.219668,-122.6557491,1
298,49.1621825,-122.65794450000001,1
297,49.162471000000004,-122.65802849999999,1
1783,49.1050059,-122.6520341,1
70,49.168251,-122.6675528,1
496,49.169961900000004,-122.5775788,1
1799,49.2205454,-122.6566132,1
155,49.1176829,-122.6694722,1
156,49.1186793,-122.6698975,1
2186,49.1194864,-122.66483799999999,1
1800,49.22094370000001,-122.65772,1
79,49.1409171,-122.60093390000002,1
1291,49.1025494,-122.6471192,1
390,49.1155805,-122.6812602,1
1373,49.1060882,-122.6560645,1
661,49.168693299999994,-122.58125840000001,1
914,49.1030203,-122.652826,1
915,49.102212200000004,-122.660072,1
1506,49.0759909,-122.6692568,1
1537,49.119492799999996,-122.6654561,1
1510,49.1042029,-122.65345819999999,1
1974,49.116251,-122.6703778,1
1509,49.104255200000004,-122.6528565,1
1374,49.1058814,-122.65704129999999,1
1507,49.076179499999995,-122.6706367,1
1823,49.117209499999994,-122.6795523,1
88,49.1723013,-122.66747790000001,1
1508,49.102683899999995,-122.64637250000001,1
1566,49.102313099999996,-122.64646129999998,1
1466,49.054845799999995,-122.3169856,2
2169,49.0493145,-122.33569879999999,2
2288,49.0502221,-122.32601340000001,2
1529,49.13082429999999,-122.31807250000001,2
2171,49.0494837,-122.3350876,2
1526,49.040246,-122.2690027,2
2170,49.0501054,-122.3350431,2
1530,49.1308844,-122.3180976,2
1467,49.0549958,-122.3182463,2
43,49.076397899999996,-122.39350459999999,2
2172,49.049282299999994,-122.3350743,2
2189,49.0580961,-122.46955,2
2191,49.047640799999996,-122.29015449999999,2
1540,49.0392529,-122.2919352,2
2176,49.0497599,-122.29177949999999,2
2175,49.0482761,-122.29055749999999,2
1657,49.1335575,-122.33752369999999,2
1658,49.05730689999999,-122.3146922,2
2205,49.039255100000005,-122.2920196,2
1555,49.048820299999996,-122.2954172,2
1130,49.134029299999995,-122.3240096,2
1615,49.0407869,-122.33692509999999,2
1129,49.13399999999999,-122.3271146,2
1542,49.0624718,-122.49855579999999,2
1128,49.1343274,-122.3274622,2
1323,49.0659257,-122.3794337,2
1554,49.0490449,-122.29467759999999,2
1229,49.039145700000006,-122.2947482,2
1609,49.0520407,-122.32596969999999,2
1607,49.0554068,-122.271957,2
2287,49.0502823,-122.3260169,2
2272,49.0505874,-122.32493799999999,2
1462,49.039893799999994,-122.3377554,2
2056,49.0485227,-122.33967539999999,2
1744,49.0492408,-122.30085349999999,2
1743,49.0492421,-122.30051599999999,2
2042,49.0492389,-122.30126340000001,2
293,49.1643491,-122.195644,2
283,49.10338970000001,-122.48348659999999,2
959,49.132014899999994,-122.32225459999998,2
963,49.1292754,-122.32067340000002,2
1806,49.0487975,-122.25968219999999,2
2112,49.0496386,-122.29053390000001,2
2113,49.049110600000006,-122.2894648,2
403,49.0572877,-122.2729713,2
404,49.05734879999999,-122.2733916,2
1809,49.0663981,-122.38026119999999,2
2043,49.05042879999999,-122.28995420000001,2
971,49.1304635,-122.3235243,2
410,49.0473214,-122.26828390000001,2
1815,49.0502826,-122.3175498,2
986,49.0356867,-122.29210859999999,2
2136,49.1336256,-122.32051609999998,2
2137,49.133223,-122.3205257,2
752,49.036505,-122.29087690000001,2
994,49.048869599999996,-122.30400049999999,2
2141,49.0581186,-122.3805304,2
2142,49.0504976,-122.326893,2
1831,49.0601165,-122.4930308,2
435,49.046442799999994,-122.28723659999999,2
2151,49.04445020000001,-122.22173219999999,2
1020,49.05838320000001,-122.37804270000001,2
2118,49.037452200000004,-122.33494820000001,2
795,49.0548595,-122.3592426,2
796,49.0551068,-122.3592631,2
797,49.1374366,-122.2869008,2
2059,49.0479604,-122.3387476,2
2058,49.0479657,-122.3389997,2
2057,49.0479657,-122.33933770000002,2
2055,49.0513464,-122.3315371,2
2054,49.0510483,-122.3304004,2
2053,49.0503709,-122.3350129,2
335,49.1345119,-122.3040715,2
334,49.1342504,-122.3032426,2
333,49.1345138,-122.3035097,2
2052,49.050201,-122.3227878,2
839,49.0491203,-122.2597934,2
2051,49.051564500000005,-122.3131129,2
825,49.0371898,-122.22580829999998,2
2050,49.051455600000004,-122.31311409999998,2
2049,49.0527588,-122.31475209999999,2
900,49.0554367,-122.31632749999999,2
902,49.0456065,-122.3622896,2
2046,49.04156270000001,-122.2777811,2
904,49.0578657,-122.4704514,2
2045,49.048530299999996,-122.2928699,2
2088,49.0462535,-122.34965890000001,2
2089,49.046248,-122.3498324,2
927,49.0406919,-122.2198824,2
928,49.0373851,-122.23034840000001,2
1752,49.0589295,-122.4953007,2
299,49.0576667,-122.46922920000002,2
1745,49.049510999999995,-122.29504979999999,2
806,49.0488685,-122.29015190000001,2
805,49.0498295,-122.33504840000002,2
1021,49.0582753,-122.37905579999999,2
1022,49.058496500000004,-122.38081159999999,2
987,49.0356563,-122.2919343,2
1024,49.058659999999996,-122.380541,2
1023,49.0582246,-122.38088049999999,2
493,49.1332902,-122.3302497,2
1913,49.050053999999996,-122.2892935,2
461,49.0659656,-122.37819569999999,2
460,49.0620501,-122.3809,2
459,49.061685600000004,-122.3800125,2
458,49.0621643,-122.3806878,2
1914,49.048871000000005,-122.28927549999999,2
457,49.061338799999994,-122.3800095,2
1915,49.0474412,-122.289805,2
594,49.0481021,-122.34268059999998,2
1920,49.0497174,-122.33987579999999,2
1926,49.0496886,-122.303762,2
718,49.0307787,-122.2922045,2
1919,49.049209399999995,-122.33907749999999,2
1703,49.0522443,-122.32516100000001,2
436,49.0464045,-122.2872963,2
1944,49.2038818,-122.90843729999999,3
556,49.133941899999996,-122.839023,3
112,49.1524881,-122.8900312,3
1289,49.154841600000005,-122.91190300000001,3
115,49.1698396,-122.88985100000001,3
2280,49.2526,-122.898228,3
1499,49.2778235,-122.91177350000001,3
82,49.149711200000006,-122.86457970000001,3
1500,49.245729499999996,-122.8935083,3
81,49.1764733,-122.88961270000001,3
1563,49.229017999999996,-122.892597,3
1562,49.1179332,-122.8892502,3
492,49.2115091,-122.9352254,3
80,49.1758794,-122.89079109999999,3
388,49.158309100000004,-122.88991680000001,3
1891,49.17574570000001,-122.8906325,3
1791,49.1513954,-122.8654334,3
1400,49.1905117,-122.9504389,3
562,49.213312,-122.919797,3
4,49.2779185,-122.912361,3
563,49.2132339,-122.91995320000001,3
1287,49.155131700000005,-122.91359080000001,3
1945,49.2014501,-122.9819222,3
567,49.1993623,-122.9132196,3
1925,49.1916881,-122.9486435,3
2227,49.2391578,-122.9630327,3
2228,49.250919399999994,-122.8926149,3
1924,49.153596,-122.89086100000002,3
1950,49.201262799999995,-122.91602639999999,3
1573,49.191214,-122.9472524,3
1951,49.2309989,-122.89290859999998,3
382,49.2231592,-122.93262800000001,3
1277,49.1363241,-122.89002590000001,3
818,49.1765172,-122.8887189,3
566,49.2014831,-122.91345279999999,3
1561,49.1188846,-122.88855430000001,3
565,49.2041934,-122.9064041,3
564,49.2041088,-122.9065655,3
2214,49.2191148,-122.9505659,3
230,49.1865802,-122.9557712,3
387,49.134271500000004,-122.88958999999998,3
1288,49.1550607,-122.9116031,3
1890,49.1737665,-122.88977460000001,3
1886,49.1529031,-122.8908615,3
1889,49.1611807,-122.89130209999999,3
703,49.1322496,-122.892191,3
116,49.1542575,-122.8908904,3
709,49.136412799999995,-122.88911399999999,3
710,49.1611891,-122.89090870000001,3
450,49.253280200000006,-122.8983104,3
424,49.1390015,-122.88908290000002,3
1342,49.21946679999999,-122.9500107,3
2257,49.202287,-122.9125094,3
2258,49.2023953,-122.9126449,3
1345,49.22329129999999,-122.942881,3
760,49.2780055,-122.912328,3
1346,49.2221455,-122.9442392,3
2263,49.2192936,-122.92733510000001,3
720,49.201214,-122.91390359999998,3
1348,49.2218823,-122.94581840000001,3
1349,49.2202852,-122.94839590000001,3
1350,49.220150200000006,-122.948649,3
1351,49.2041008,-122.90925220000001,3
1360,49.219803799999994,-122.970509,3
738,49.223006299999994,-122.93296299999999,3
721,49.205045500000004,-122.9099145,3
2259,49.20324,-122.9074639,3
1347,49.221954100000005,-122.94460359999998,3
702,49.1390234,-122.88959270000001,3
700,49.2186256,-122.96431799999999,3
408,49.2226831,-122.93253370000001,3
1888,49.1607464,-122.8908477,3
1887,49.1585734,-122.88988540000001,3
477,49.2019939,-122.912085,3
476,49.2007846,-122.9161351,3
395,49.218701700000004,-122.96080890000002,3
1983,49.1764397,-122.86526509999999,3
667,49.2582253,-122.95547240000002,3
1984,49.177781700000004,-122.8682788,3
1316,49.212822499999994,-122.92014240000002,3
670,49.239363299999994,-122.963773,3
1559,49.1187699,-122.88929740000002,3
1318,49.212175200000004,-122.92185049999999,3
1558,49.1187987,-122.8899872,3
671,49.239247,-122.96322759999998,3
1998,49.1475964,-122.8655122,3
2249,49.2192336,-122.950868,3
64,49.2451974,-122.89217620000001,3
63,49.246225700000004,-122.8918439,3
62,49.2457299,-122.891401,3
61,49.245790299999996,-122.89163629999999,3
698,49.2188492,-122.9645805,3
407,49.2218059,-122.93095,3
699,49.2187407,-122.96458259999999,3
1792,49.1303537,-122.86835020000001,3
117,49.1654474,-122.8898095,3
229,49.1865335,-122.95591200000001,3
119,49.1485074,-122.8714418,3
1729,49.1339496,-122.84114050000001,3
1728,49.1341042,-122.8415648,3
118,49.163705799999995,-122.8909132,3
1720,49.120326500000004,-122.89232129999999,3
247,49.1264777,-122.84508190000001,3
1029,49.278102000000004,-122.90994450000001,3
1030,49.2781344,-122.9101527,3
1031,49.278166799999994,-122.91036100000001,3
1668,49.21334,-122.898698,3
1115,49.15560479999999,-122.9135779,3
1114,49.2778748,-122.9120902,3
1113,49.2781018,-122.91217830000001,3
1112,49.2789099,-122.91558859999999,3
1111,49.2788854,-122.9189304,3
1110,49.2778065,-122.9116679,3
184,49.2616646,-122.89090690000002,3
1109,49.27789179999999,-122.91219579999999,3
1730,49.1338636,-122.8440965,3
1732,49.135356,-122.8430621,3
1169,49.200841600000004,-122.9115919,3
2180,49.2094288,-122.9330668,3
1650,49.162568,-122.8909513,3
2114,49.1694,-122.91490800000001,3
1161,49.2306684,-122.89292590000001,3
1160,49.2296274,-122.8930656,3
1159,49.21909960000001,-122.9671782,3
167,49.2419122,-122.88450420000001,3
2119,49.156595700000004,-122.9137529,3
2123,49.2004912,-122.91780959999998,3
2132,49.2383705,-122.9664108,3
1735,49.134373,-122.84394040000001,3
177,49.2621152,-122.8898637,3
1734,49.134369,-122.8442723,3
1733,49.134707899999995,-122.8430248,3
1731,49.1338662,-122.84419109999999,3
1108,49.277840600000005,-122.9118791,3
1670,49.2047189,-122.9056855,3
1106,49.2649661,-122.9428884,3
1048,49.2194868,-122.94996780000001,3
1688,49.2098655,-122.9164399,3
214,49.1206336,-122.890725,3
1050,49.20105529999999,-122.9166426,3
216,49.160929100000004,-122.8877688,3
234,49.2192759,-122.97041259999999,3
2168,49.249426,-122.8923971,3
1687,49.2105249,-122.9172402,3
233,49.1858217,-122.956558,3
232,49.1867104,-122.95542079999998,3
1684,49.2103901,-122.9171183,3
1685,49.210657299999994,-122.9174476,3
1686,49.2107401,-122.91753510000001,3
1056,49.2008261,-122.9133226,3
231,49.1866464,-122.9555872,3
1047,49.224133200000004,-122.9416594,3
1080,49.2543136,-122.9182623,3
1689,49.2097463,-122.9163193,3
1082,49.2307501,-122.90637140000001,3
1102,49.2048833,-122.910155,3
1101,49.2141314,-122.9217996,3
1695,49.137448,-122.89120349999999,3
1694,49.203480799999994,-122.94977990000001,3
205,49.171059899999996,-122.94662530000001,3
1693,49.203439,-122.94971609999999,3
1692,49.212557000000004,-122.91928419999999,3
2184,49.200885,-122.91304699999999,3
1093,49.176989299999995,-122.8683199,3
1091,49.1751169,-122.8894625,3
1090,49.1718164,-122.89069029999999,3
1089,49.1720079,-122.890694,3
1088,49.21497539999999,-122.92283049999999,3
1691,49.212584899999996,-122.9193585,3
1690,49.210338,-122.91703290000001,3
235,49.219353600000005,-122.9706857,3
1092,49.17439829999999,-122.8894768,3
2104,49.1366136,-122.84308359999999,3
1727,49.134114600000004,-122.84195179999999,3
294,49.2619903,-122.89051950000001,3
2208,49.200092,-122.91151540000001,3
1187,49.1636431,-122.8916762,3
1188,49.16585,-122.89092439999999,3
1748,49.1904195,-122.9362038,3
143,49.1848929,-122.9493423,3
916,49.1995895,-122.9125081,3
1612,49.243673799999996,-122.89336370000001,3
899,49.218897999999996,-122.96848770000001,3
131,49.2190745,-122.9694701,3
130,49.2189484,-122.96903020000002,3
325,49.148527200000004,-122.9371114,3
1775,49.201137100000004,-122.91701529999999,3
128,49.2012847,-122.9125513,3
1176,49.201049600000005,-122.9125443,3
1618,49.25419829999999,-122.91477909999999,3
2209,49.2001277,-122.9111783,3
1611,49.2436966,-122.8935479,3
1204,49.2187365,-122.96167340000002,3
882,49.2369689,-122.87043340000001,3
1629,49.1980915,-122.97901110000001,3
153,49.2112394,-122.93535940000001,3
295,49.2618209,-122.89076850000001,3
1186,49.164017799999996,-122.88974920000001,3
1630,49.198081,-122.97892949999999,3
876,49.1946138,-122.92784850000001,3
1608,49.1389485,-122.84270249999999,3
1610,49.2436783,-122.8929831,3
1628,49.198065899999996,-122.97882870000001,3
1768,49.169817200000004,-123.1675486,4
1678,49.171274100000005,-123.1340558,4
1486,49.212345299999996,-123.140658,4
1487,49.2132631,-123.14005630000001,4
1488,49.2133718,-123.1400492,4
1489,49.2135568,-123.14014479999999,4
1490,49.187870399999994,-123.1304038,4
1491,49.191668799999995,-123.1084828,4
1492,49.193073,-123.1298365,4
1493,49.1787597,-123.1344503,4
1494,49.17900170000001,-123.13365449999999,4
1495,49.1786679,-123.13350559999999,4
1896,49.1751422,-123.1344789,4
1496,49.179953000000005,-123.13470990000002,4
1497,49.1814107,-123.1341625,4
2072,49.132118299999995,-123.09498059999999,4
1485,49.211626200000005,-123.14067920000001,4
1586,49.1784624,-123.1299646,4
1585,49.178677,-123.131809,4
1679,49.17041079999999,-123.1404738,4
1895,49.187425,-123.1241112,4
2163,49.0407321,-123.08722399999999,4
2162,49.0416362,-123.0830145,4
1897,49.1781718,-123.1253827,4
2166,49.190695,-123.1392314,4
2285,49.0255218,-123.0675202,4
2165,49.1763527,-123.13182549999999,4
1595,49.172846899999996,-123.1361738,4
1594,49.164207299999994,-123.13637309999999,4
1477,49.20552070000001,-123.1312735,4
1593,49.1668778,-123.1338885,4
2061,49.177660499999995,-123.12756929999999,4
1478,49.204456,-123.1393553,4
1592,49.1778825,-123.1305288,4
1591,49.177509,-123.12980990000001,4
1590,49.1775012,-123.12958909999999,4
1589,49.17763789999999,-123.1282432,4
1479,49.20922279999999,-123.1402539,4
1484,49.2116748,-123.14018020000002,4
1480,49.210139,-123.14008829999999,4
1482,49.2119199,-123.14066509999998,4
1588,49.178472,-123.12961409999998,4
1904,49.1800399,-123.1351841,4
2071,49.1321235,-123.09544209999999,4
1483,49.2128886,-123.1401696,4
1903,49.179612299999995,-123.1350537,4
1902,49.1794685,-123.13511740000001,4
1901,49.1776609,-123.13556640000002,4
1900,49.1785578,-123.13525209999999,4
1899,49.1791578,-123.12504579999998,4
1898,49.1785695,-123.12587479999999,4
1960,49.187017299999994,-123.13318629999999,4
1481,49.2110159,-123.1401483,4
1587,49.178463799999996,-123.12987450000001,4
2081,49.170023799999996,-123.1437483,4
2077,49.177470899999996,-123.1274152,4
2241,49.1851439,-123.13021670000002,4
1723,49.0899804,-123.0840124,4
1543,49.197668900000004,-123.1788426,4
1724,49.0899795,-123.08429280000001,4
1787,49.090376,-123.0835048,4
2242,49.1856961,-123.12871319999999,4
2195,49.1704316,-123.1463632,4
2091,49.164252600000005,-123.13470509999999,4
2192,49.1445176,-123.0924467,4
1747,49.136216,-123.0671999,4
2243,49.1856882,-123.12918629999999,4
2244,49.1852777,-123.12951090000001,4
2127,49.182730799999995,-123.13620300000001,4
1762,49.1805362,-123.13514340000002,4
1812,49.09078770000001,-123.0862506,4
2246,49.1837251,-123.12671189999999,4
1654,49.1844134,-123.0917576,4
2247,49.184473100000005,-123.12621419999999,4
1549,49.13967879999999,-123.13762870000001,4
1550,49.139945399999995,-123.13739869999999,4
2117,49.1856845,-123.1294413,4
1551,49.1392429,-123.13835520000002,4
1552,49.1400974,-123.1383267,4
1807,49.1245965,-123.18128119999999,4
2108,49.177943299999995,-123.1217643,4
2248,49.1831403,-123.1249702,4
2183,49.0902825,-123.0845074,4
1632,49.1781753,-123.1274497,4
2245,49.184938200000005,-123.12988200000001,4
2076,49.1786045,-123.1313737,4
1538,49.080609100000004,-123.00906640000001,4
2239,49.1856924,-123.12854270000001,4
1786,49.0907963,-123.083564,4
1677,49.1642937,-123.1353047,4
2078,49.1781221,-123.1226759,4
2079,49.1776022,-123.12203980000001,4
2080,49.177367600000004,-123.1388626,4
1997,49.1840693,-123.1267852,4
1514,49.172540500000004,-123.07219540000001,4
1698,49.2120324,-123.14088659999999,4
1699,49.2119395,-123.1408297,4
1700,49.2107727,-123.1406781,4
1524,49.1187323,-123.1586368,4
1701,49.218839100000004,-123.10157779999999,4
1852,49.177667299999996,-123.14630120000001,4
2240,49.1844834,-123.12835849999999,4
1851,49.1741464,-123.14379550000001,4
1844,49.035036,-123.0876345,4
1843,49.035151500000005,-123.088867,4
1842,49.04081970000001,-123.0873284,4
2048,49.0380211,-123.0819027,4
1766,49.1786407,-123.1283737,4
1841,49.0419035,-123.0853223,4
2047,49.1633285,-123.13633689999999,4
2237,49.193124600000004,-123.12926570000002,4
1765,49.1704984,-123.1394916,4
1764,49.1791167,-123.1355537,4
1763,49.1800344,-123.1353466,4
2238,49.1856018,-123.13055659999999,4
1702,49.21909539999999,-123.102085,4
1850,49.1732885,-123.1465196,4
1721,49.03306729999999,-123.06925509999999,4
0,49.1266497,-123.1824699,4
220,49.13192720000001,-123.09169240000001,4
262,49.170451899999996,-123.1329301,4
263,49.170657899999995,-123.13306100000001,4
264,49.170554700000004,-123.13306599999999,4
265,49.1707529,-123.1334818,4
266,49.170868299999995,-123.134169,4
267,49.1699868,-123.13437160000001,4
268,49.17102070000001,-123.139394,4
269,49.1805031,-123.13609380000001,4
